container_id,container_type,material,weight_kg,age_months,usage_count,damage_level,structural_condition,cleanliness_score,contamination,repair_required,repair_cost,refurbishment_cost,resale_value,recycling_value,disposal_cost,carbon_repair,carbon_refurbish,carbon_resell,carbon_recycle,carbon_dispose,recyclable,safety_risk,location,sensor_available,network_available,inspection_completeness,final_disposition
CON-102543,Crate,Wood,21.13,2,2,Medium,Minor Damage,88.77,None,True,16.69,13.88,73.35,0.0,10.28,3.04,6.08,0.42,3.38,10.14,False,Medium,Depot C,True,True,1.0,Resell
CON-102544,Crate,Plastic,4.81,17,34,Low,Safe,76.77,None,False,3.98,18.88,59.9,0.88,6.2,3.58,2.0,0.1,5.0,15.0,True,Low,Facility D,True,True,1.0,Resell
CON-102545,Box,Cardboard,1.8,42,77,None,Safe,64.8,None,False,0.0,15.23,6.81,0.14,5.45,3.22,1.25,0.04,0.72,2.16,True,Low,Terminal E,True,True,1.0,Resell
CON-102546,Box,Plastic,6.97,29,29,Medium,Moderate Damage,86.93,None,True,3.06,7.11,10.22,1.41,6.74,1.34,2.54,0.14,7.25,21.74,True,Medium,Warehouse A,True,True,0.54,Manual_Review
CON-102547,Pallet,Wood,22.61,17,9,None,Safe,72.71,None,False,0.0,12.49,40.88,0.0,10.65,5.71,6.45,0.45,3.62,10.85,False,Low,Warehouse A,True,True,0.62,Manual_Review
CON-102548,Drum,Plastic,4.95,44,83,High,Unsafe,57.72,None,True,44.88,32.64,0.0,0.91,6.24,2.09,2.04,0.1,5.15,15.46,True,High,Warehouse A,False,True,1.0,Recycle
CON-102549,Drum,Plastic,6.99,36,61,Medium,Minor Damage,68.88,None,True,27.78,28.77,57.06,1.48,6.75,1.34,2.55,0.14,7.27,21.81,True,Medium,Depot C,True,True,1.0,Resell
CON-102550,Crate,Metal,27.57,44,32,Low,Safe,77.33,None,False,3.39,18.6,40.93,12.58,11.89,6.31,7.69,0.55,60.66,181.98,True,Low,Warehouse A,True,True,1.0,Resell
CON-102551,Drum,Plastic,6.71,26,49,,Minor Damage,63.14,None,False,5.61,28.43,78.34,1.28,6.68,3.81,2.48,0.13,6.98,20.93,True,Low,Facility D,True,True,1.0,Resell
CON-102552,Box,Plastic,5.81,22,15,None,Safe,70.9,None,False,0.0,8.12,11.18,1.23,6.45,3.7,2.25,0.12,6.05,18.14,True,Low,Hub B,True,True,1.0,Resell
CON-102553,Crate,Wood,18.44,33,103,Medium,Moderate Damage,65.59,None,True,18.32,27.46,34.42,0.0,9.61,2.71,5.41,0.37,2.95,8.85,False,Medium,Hub B,True,False,1.0,Resell
CON-102554,Pallet,Plastic,6.06,36,69,High,Moderate Damage,75.38,Chemical,True,19.57,18.09,25.11,1.2,16.29,2.23,2.31,0.12,6.3,18.9,True,Medium,Hub B,True,True,1.0,Resell
CON-102555,Drum,Metal,25.96,58,73,Critical,Unsafe,68.14,Organic,True,98.89,30.08,0.0,13.54,11.49,6.12,7.29,0.52,57.11,171.34,True,High,Terminal E,True,True,1.0,Recycle
CON-102556,Crate,Plastic,5.12,30,37,Low,Safe,83.03,None,False,4.47,18.25,52.67,0.99,6.28,3.61,2.08,0.1,5.33,15.99,True,Low,Hub B,True,False,1.0,Resell
CON-102557,Drum,Plastic,5.2,10,19,None,Safe,67.0,None,False,0.0,24.85,111.02,1.11,6.3,3.62,2.1,0.1,5.41,16.22,True,Low,Depot C,True,True,1.0,Resell
CON-102558,Box,Plastic,5.82,16,20,Low,Safe,92.5,None,False,0.64,5.38,12.46,1.13,6.45,3.7,2.25,0.12,6.05,18.15,True,Low,Hub B,True,True,1.0,Resell
CON-102559,Pallet,Plastic,5.21,56,116,High,Unsafe,71.34,None,True,21.28,23.4,0.0,0.94,6.3,2.13,2.1,0.1,5.42,16.26,True,High,Depot C,True,True,1.0,Recycle
CON-102560,Box,Plastic,5.29,56,76,Low,Safe,82.28,Organic,False,0.7,12.51,3.98,1.14,6.32,3.63,2.12,0.11,5.5,16.5,True,Low,Depot C,True,False,1.0,Resell
CON-102561,Pallet,Wood,21.05,35,92,None,Safe,55.91,None,False,0.0,23.31,24.55,0.0,10.26,5.53,6.06,0.42,3.37,10.11,False,Low,Facility D,True,False,1.0,Resell
CON-102562,Pallet,Wood,16.98,59,101,Critical,Unsafe,60.55,None,True,38.28,23.52,0.0,0.0,9.25,5.04,5.05,0.34,2.72,8.15,False,High,Facility D,True,True,1.0,Dispose
CON-102563,Tote,Plastic,5.22,29,77,Medium,Moderate Damage,78.17,None,True,8.38,16.97,24.05,1.12,6.3,1.13,2.1,0.1,5.43,16.28,True,Medium,Depot C,True,True,1.0,Recycle
CON-102564,Crate,Wood,18.09,42,30,None,Safe,68.3,Organic,False,0.0,19.75,41.43,0.0,9.52,5.17,5.32,0.36,2.89,8.68,False,Low,Terminal E,True,True,1.0,Resell
CON-102565,Tote,Plastic,5.42,48,52,Medium,Minor Damage,88.83,None,True,6.85,12.88,16.65,1.06,6.36,1.15,2.16,0.11,5.64,16.92,True,Medium,Depot C,True,True,1.0,Resell
CON-102566,Drum,Metal,27.7,48,30,None,Safe,66.37,None,False,0.0,26.04,56.66,12.5,11.93,6.32,7.73,0.55,60.95,182.84,True,Low,Facility D,False,True,1.0,Resell
CON-102567,Tote,Plastic,5.38,29,93,Critical,Unsafe,54.97,None,True,38.87,22.05,0.0,0.98,6.35,3.65,2.15,0.11,5.6,16.79,True,High,Facility D,True,True,1.0,Recycle
CON-102568,Drum,Metal,34.19,18,32,Low,Minor Damage,76.16,None,False,6.96,24.78,83.51,16.48,13.55,7.1,9.35,0.68,75.23,225.68,True,Low,Hub B,True,True,1.0,Refurbish
CON-102569,Box,Cardboard,1.75,31,30,Low,Minor Damage,70.32,Chemical,False,0.75,9.7,10.32,0.13,13.59,3.21,1.24,0.03,0.7,2.1,True,Medium,Hub B,True,True,1.0,Resell
CON-102570,Box,Plastic,6.59,40,85,Medium,Minor Damage,71.84,None,True,3.14,14.97,6.9,1.39,6.65,1.29,2.45,0.13,6.86,20.57,True,Medium,Terminal E,False,False,1.0,Resell
CON-102571,Box,Cardboard,1.37,18,54,Medium,Minor Damage,81.48,None,True,2.97,10.43,9.64,0.12,5.34,0.66,1.14,0.03,0.55,1.65,True,Medium,Hub B,True,False,1.0,Resell
CON-102572,Crate,Metal,28.42,34,88,Medium,Moderate Damage,60.2,Organic,True,16.64,26.77,40.34,14.09,12.1,3.91,7.9,0.57,62.52,187.56,True,Medium,Depot C,False,True,1.0,Resell
CON-102573,Drum,Metal,31.12,2,3,Low,Minor Damage,85.06,Organic,False,6.77,20.54,116.16,16.0,12.78,6.73,8.58,0.62,68.46,205.37,True,Low,Hub B,False,True,1.0,Resell
CON-102574,Box,Cardboard,1.42,14,32,Low,Safe,84.11,None,False,0.85,7.83,12.59,0.11,5.36,3.17,1.16,0.03,0.57,1.71,True,Low,Warehouse A,True,True,1.0,Resell
CON-102575,Box,Cardboard,1.52,50,107,Medium,Moderate Damage,60.03,None,True,2.91,18.95,4.69,0.11,5.38,0.68,1.18,0.03,0.61,1.82,True,Medium,Terminal E,False,True,1.0,Resell
CON-102576,Drum,Metal,34.88,21,63,High,Moderate Damage,84.79,None,True,49.48,26.58,73.12,17.05,13.72,5.69,9.52,0.7,76.74,230.21,True,Medium,Hub B,False,True,1.0,Resell
CON-102577,Box,Cardboard,1.73,9,27,Low,Minor Damage,77.13,None,False,0.7,8.38,11.71,0.15,5.43,3.21,1.23,0.03,0.69,2.07,True,Low,Hub B,True,True,1.0,Resell
CON-102578,Crate,Metal,26.93,50,92,Low,Minor Damage,80.46,None,False,4.63,24.13,25.01,14.6,11.73,6.23,7.53,0.54,59.25,177.74,True,Low,Depot C,True,True,1.0,Resell
CON-102579,Crate,Metal,33.75,52,139,Medium,Minor Damage,62.29,None,True,18.84,31.56,15.09,18.35,13.44,4.55,9.24,0.67,74.25,222.74,True,Medium,Terminal E,True,True,1.0,Resell
CON-102580,Box,Cardboard,1.6,52,76,Medium,Minor Damage,59.24,None,True,3.11,15.96,5.27,0.13,5.4,0.69,1.2,0.03,0.64,1.91,True,Medium,Hub B,True,False,1.0,Resell
CON-102581,Drum,Plastic,6.91,14,40,None,Safe,77.11,None,False,0.0,25.43,96.94,1.4,6.73,3.83,2.53,0.14,7.18,21.55,True,Low,Terminal E,True,True,1.0,Resell
CON-102582,Tote,Plastic,5.45,29,14,None,Safe,74.41,Hazardous,False,0.0,11.24,0.0,0.0,38.17,3.65,2.16,0.11,5.66,16.99,False,High,Warehouse A,True,True,1.0,Dispose
CON-102583,Tote,Plastic,5.93,21,24,None,Safe,93.12,None,False,0.0,9.43,32.61,1.23,6.48,3.71,2.28,0.12,6.16,18.49,True,Low,Terminal E,False,True,1.0,Resell
CON-102584,Tote,Plastic,5.8,20,17,None,Safe,74.16,None,False,0.0,11.58,27.71,1.06,6.45,3.7,2.25,0.12,6.03,18.1,True,Low,Depot C,True,True,1.0,Resell
CON-102585,Crate,Plastic,4.98,34,78,Medium,Moderate Damage,78.73,None,True,13.95,22.99,37.45,0.97,6.25,1.1,2.05,0.1,5.18,15.55,True,Medium,Depot C,True,True,1.0,Resell
CON-102586,Box,Cardboard,1.49,52,163,None,Safe,65.95,None,False,0.0,23.66,2.19,0.13,5.37,3.18,1.17,0.03,0.6,1.79,True,Low,Hub B,True,False,1.0,Resell
CON-102587,Box,Plastic,5.4,42,122,Medium,Moderate Damage,73.97,None,True,2.42,18.35,4.72,1.1,6.35,1.15,2.15,0.11,5.62,16.85,True,Medium,Hub B,True,True,1.0,Resell
CON-102588,Box,Cardboard,1.61,5,2,Medium,Minor Damage,,None,True,3.57,6.69,14.15,0.14,5.4,0.69,1.2,0.03,0.64,1.93,True,Medium,Facility D,False,True,1.0,Resell
CON-102589,Crate,Plastic,5.71,23,35,Low,Minor Damage,74.48,Organic,False,3.6,19.33,51.05,1.25,6.43,3.68,2.23,0.11,5.93,17.8,True,Low,Warehouse A,True,True,1.0,Resell
CON-102590,Box,Cardboard,1.74,9,14,None,Safe,79.97,None,False,0.0,6.65,12.89,0.13,5.44,3.21,1.24,0.03,0.7,2.09,True,Low,Warehouse A,True,True,1.0,Resell
CON-102591,Box,Cardboard,1.42,48,165,Low,Minor Damage,37.79,Chemical,False,0.7,28.08,2.86,0.12,13.39,3.17,1.15,0.03,0.57,1.7,True,Medium,Facility D,True,True,1.0,Repair
CON-102592,Drum,Metal,28.63,19,50,Medium,Moderate Damage,71.03,Chemical,True,27.12,27.35,78.78,13.76,30.39,3.94,7.96,0.57,62.98,188.93,True,Medium,Terminal E,False,True,1.0,Resell
CON-102593,Drum,Plastic,6.15,16,43,Low,Minor Damage,71.57,None,False,6.91,26.56,89.63,1.33,6.54,3.74,2.34,0.12,6.4,19.19,True,Low,Facility D,True,True,1.0,Resell
CON-102594,Drum,Plastic,6.78,59,59,High,Moderate Damage,68.2,None,True,59.2,28.67,32.64,1.43,6.7,2.31,2.5,0.14,7.05,21.15,True,Medium,Depot C,True,True,1.0,Resell
CON-102595,Crate,Metal,26.17,17,35,None,Safe,75.25,None,False,0.0,19.21,65.55,13.66,11.54,6.14,7.34,0.52,57.57,172.71,True,Low,Depot C,True,True,1.0,Resell
CON-102596,Tote,Plastic,6.6,45,101,High,Unsafe,54.71,Organic,True,21.6,22.89,0.0,1.45,6.65,2.29,2.45,0.13,6.86,20.59,True,High,Facility D,True,True,1.0,Recycle
CON-102597,Tote,Plastic,4.87,5,17,None,Safe,87.51,None,False,0.0,9.57,34.12,1.05,6.22,3.58,2.02,0.1,5.07,15.2,True,Low,Terminal E,False,True,1.0,Resell
CON-102598,Drum,Metal,33.45,33,74,Medium,Moderate Damage,67.23,None,True,19.63,30.32,60.72,18.04,13.36,4.51,9.16,0.67,73.59,220.77,True,Medium,Depot C,False,True,1.0,Resell
CON-102599,Tote,Plastic,5.82,10,27,None,Safe,67.49,None,False,0.0,13.58,35.48,1.26,6.45,3.7,2.25,0.12,6.05,18.15,True,Low,Warehouse A,True,True,1.0,Resell
CON-102600,Box,Plastic,5.38,45,137,Medium,Minor Damage,52.41,Hazardous,True,2.52,23.09,0.0,0.0,38.07,1.15,2.14,0.11,5.59,16.78,False,High,Depot C,True,True,1.0,Dispose
CON-102601,Pallet,Wood,19.08,18,27,Low,Minor Damage,69.31,None,False,2.29,14.8,38.21,0.0,9.77,5.29,5.57,0.38,3.05,9.16,False,Low,Hub B,True,True,1.0,Resell
CON-102602,Drum,Plastic,7.01,23,58,Critical,Unsafe,61.18,None,True,119.77,29.62,0.0,1.28,6.75,3.84,2.55,0.14,7.29,21.87,True,High,Depot C,False,True,1.0,Recycle
CON-102603,Crate,Plastic,6.43,6,18,Medium,Moderate Damage,79.61,None,True,14.73,16.86,73.51,1.17,6.61,1.27,2.41,0.13,6.68,20.05,True,Medium,Hub B,False,True,1.0,Resell
CON-102604,Box,Plastic,6.16,24,34,Medium,Moderate Damage,89.7,None,True,2.66,7.19,11.22,1.25,6.54,1.24,2.34,0.12,6.41,19.23,True,Medium,Facility D,True,True,1.0,Resell
CON-102605,Box,Cardboard,1.42,39,66,High,Moderate Damage,84.35,None,True,7.31,11.2,6.66,0.12,5.36,1.67,1.16,0.03,0.57,1.71,True,Medium,Facility D,True,False,1.0,Resell
CON-102606,Drum,Plastic,6.13,34,66,Low,Minor Damage,64.61,None,False,5.82,29.91,58.1,1.16,6.53,3.74,2.33,0.12,6.37,19.12,True,Low,Depot C,True,True,1.0,Resell
CON-102607,Pallet,Plastic,6.17,54,187,Medium,Minor Damage,39.74,None,True,10.93,35.24,5.31,1.21,6.54,1.24,2.34,0.12,6.42,19.25,True,Medium,Hub B,True,True,1.0,Resell
CON-102608,Crate,Plastic,6.21,46,128,Medium,Minor Damage,59.76,None,True,13.49,30.84,21.37,1.27,6.55,1.24,2.35,0.12,6.46,19.37,True,Medium,Terminal E,False,True,1.0,Resell
CON-102609,Box,Plastic,6.4,15,44,None,Safe,78.6,None,False,0.0,9.86,10.63,1.2,6.6,3.77,2.4,0.13,6.66,19.97,True,Low,Facility D,True,True,1.0,Resell
CON-102610,Crate,Plastic,5.89,26,61,Low,Minor Damage,82.81,None,False,3.7,20.68,50.51,1.08,6.47,3.71,2.27,0.12,6.13,18.38,True,Low,Depot C,True,True,1.0,Resell
CON-102611,Drum,Metal,24.22,49,43,None,Safe,70.12,None,False,0.0,26.78,48.89,12.58,11.06,5.91,6.86,0.48,53.29,159.86,True,Low,Facility D,True,True,1.0,Resell
CON-102612,Crate,Plastic,4.99,36,73,Low,Safe,85.01,None,False,4.76,21.55,37.49,0.9,6.25,3.6,2.05,0.1,5.19,15.58,True,Low,Facility D,True,False,1.0,Resell
CON-102613,Pallet,Wood,20.5,13,42,Low,Safe,70.29,Organic,False,2.93,16.16,36.11,0.0,10.12,5.46,5.92,0.41,3.28,9.84,False,Low,Terminal E,True,True,1.0,Resell
CON-102614,Pallet,Plastic,5.82,26,30,None,Safe,79.6,None,False,0.0,13.56,34.05,1.2,6.45,3.7,2.25,0.12,6.05,18.15,True,Low,Hub B,False,True,1.0,Resell
CON-102615,Box,Cardboard,1.32,44,86,Medium,Minor Damage,61.29,None,True,3.12,16.66,6.02,0.12,5.33,0.66,1.13,0.03,0.53,1.58,True,Medium,Warehouse A,True,True,1.0,Resell
CON-102616,Pallet,Wood,21.28,10,26,Medium,Moderate Damage,91.02,None,True,11.81,11.45,44.01,0.0,10.32,3.05,6.12,0.43,3.4,10.21,False,Medium,Depot C,False,True,1.0,Resell
CON-102617,Crate,Wood,22.51,54,153,Medium,Minor Damage,67.76,None,True,15.71,32.14,12.08,0.0,10.63,3.2,6.43,0.45,3.6,10.8,False,Medium,Warehouse A,False,True,1.0,Resell
CON-102618,Drum,Plastic,5.16,55,168,High,Unsafe,42.54,None,True,54.01,43.42,0.0,0.96,6.29,2.12,2.09,0.1,5.37,16.11,True,High,Terminal E,True,False,1.0,Recycle
CON-102619,Pallet,Wood,23.26,5,7,None,Safe,80.99,None,False,0.0,11.05,46.25,0.0,10.81,5.79,6.61,0.47,3.72,11.16,False,Low,Facility D,True,False,1.0,Resell
CON-102620,Box,Plastic,6.86,29,50,High,Unsafe,85.87,None,True,5.85,9.37,0.0,1.27,6.71,2.32,2.51,0.14,7.13,21.39,True,High,Facility D,True,False,1.0,Recycle
CON-102621,Crate,Metal,35.15,43,126,Medium,Minor Damage,57.92,Organic,True,14.49,30.91,25.75,18.55,13.79,4.72,9.59,0.7,77.32,231.97,True,Medium,Hub B,True,True,1.0,Resell
CON-102622,Drum,Plastic,4.98,57,69,Medium,Moderate Damage,75.9,None,True,26.66,28.51,33.92,1.09,6.25,1.1,2.05,0.1,5.18,15.55,True,Medium,Warehouse A,True,True,1.0,Resell
CON-102623,Drum,Metal,25.7,14,30,Medium,Moderate Damage,65.22,Organic,True,26.46,26.22,100.93,12.55,11.42,3.58,7.22,0.51,56.54,169.62,True,Medium,Warehouse A,True,False,1.0,Resell
CON-102624,Drum,Metal,28.98,7,15,Low,Minor Damage,76.86,None,False,6.49,22.97,106.05,14.47,12.25,6.48,8.05,0.58,63.76,191.27,True,Low,Warehouse A,False,True,0.56,Manual_Review
CON-102625,Pallet,Wood,20.4,36,28,None,Safe,89.66,Chemical,False,0.0,11.85,30.71,0.0,25.25,5.45,5.9,0.41,3.26,9.79,False,Medium,Terminal E,False,True,1.0,Resell
CON-102626,Pallet,Plastic,5.19,2,2,Low,Minor Damage,92.89,None,False,2.5,8.77,51.48,1.14,6.3,3.62,2.1,0.1,5.4,16.2,True,Low,Facility D,True,True,1.0,Resell
CON-102627,Box,Cardboard,1.41,43,132,Critical,Unsafe,49.43,None,True,14.52,23.03,0.0,0.11,5.35,3.17,1.15,0.03,0.56,1.69,True,High,Facility D,False,True,1.0,Recycle
CON-102628,Drum,Plastic,5.28,16,11,None,Safe,76.03,None,False,0.0,22.7,88.45,1.15,6.32,3.63,2.12,0.11,5.49,16.48,True,Low,Depot C,True,True,1.0,Resell
CON-102629,Drum,Metal,32.62,4,11,Low,Minor Damage,81.79,Organic,False,5.19,21.83,102.61,15.37,13.16,6.91,8.96,0.65,71.77,215.32,True,Low,Warehouse A,True,False,1.0,Resell
CON-102630,Drum,Metal,27.79,32,90,Low,Safe,61.41,None,False,6.04,32.79,60.76,13.36,11.95,6.34,7.75,0.56,61.15,183.45,True,Low,Warehouse A,True,True,1.0,Resell
CON-102631,Drum,Metal,24.49,5,16,Low,Safe,67.81,None,False,5.88,24.43,119.53,12.29,11.12,5.94,6.92,0.49,53.88,161.64,True,Low,Depot C,True,True,1.0,Resell
CON-102632,Pallet,Plastic,6.55,19,23,High,Unsafe,72.8,None,True,23.16,13.88,0.0,1.43,6.64,2.29,2.44,0.13,6.81,20.43,True,High,Terminal E,True,True,1.0,Recycle
CON-102633,Tote,Plastic,7.07,25,49,None,Safe,85.9,None,False,0.0,13.02,24.52,1.28,6.77,3.85,2.57,0.14,7.35,22.06,True,Low,Depot C,True,False,1.0,Resell
CON-102634,Pallet,Plastic,6.31,7,5,Medium,Minor Damage,93.11,None,True,9.2,9.03,44.65,1.33,6.58,1.26,2.38,0.13,6.57,19.7,True,Medium,Terminal E,True,True,1.0,Resell
CON-102635,Pallet,Plastic,6.16,40,94,Low,Safe,59.34,None,False,2.77,23.0,19.48,1.17,6.54,3.74,2.34,0.12,6.4,19.2,True,Low,Terminal E,False,True,1.0,Resell
CON-102636,Drum,Metal,35.92,25,74,Low,Minor Damage,58.31,None,False,6.95,31.65,77.12,18.97,13.98,7.31,9.78,0.72,79.03,237.1,True,Low,Depot C,True,True,1.0,Resell
CON-102637,Drum,Metal,30.41,19,26,Low,Safe,94.16,None,False,5.27,21.48,83.68,14.41,12.6,6.65,8.4,0.61,66.89,200.67,True,Low,Terminal E,True,False,1.0,Resell
CON-102638,Box,Cardboard,1.43,25,30,None,Safe,67.68,None,False,0.0,10.1,10.29,0.11,5.36,3.17,1.16,0.03,0.57,1.72,True,Low,Depot C,True,False,1.0,Resell
CON-102639,Box,Cardboard,1.69,33,57,High,Unsafe,75.47,None,True,7.67,11.63,0.0,0.13,5.42,1.7,1.22,0.03,0.68,2.03,True,High,Terminal E,True,False,1.0,Recycle
CON-102640,Pallet,Wood,23.0,4,13,Critical,Unsafe,87.81,None,True,34.57,10.63,0.0,0.0,10.75,5.76,6.55,0.46,3.68,11.04,False,High,Terminal E,True,True,1.0,Dispose
CON-102641,Box,Cardboard,1.45,25,45,None,Safe,87.68,Organic,False,0.0,8.6,10.64,0.11,5.36,3.17,1.16,0.03,0.58,1.74,True,Low,Terminal E,False,True,1.0,Resell
CON-102642,Drum,Metal,26.27,26,34,Low,Minor Damage,78.9,None,False,5.67,24.56,76.75,13.65,11.57,6.15,7.37,0.53,57.8,173.4,True,Low,Depot C,True,True,1.0,Resell
CON-102643,Crate,Plastic,6.53,52,72,Critical,Unsafe,56.11,None,True,73.99,25.78,0.0,1.35,6.63,3.78,2.43,0.13,6.79,20.36,True,High,Terminal E,True,True,1.0,Recycle
CON-102644,Crate,Wood,22.1,7,20,None,Safe,73.93,None,False,0.0,17.91,70.86,0.0,10.52,5.65,6.32,0.44,3.54,10.61,False,Low,Hub B,True,False,1.0,Resell
CON-102645,Drum,Plastic,5.49,27,53,Low,Safe,69.93,None,False,5.79,27.81,68.29,1.18,6.37,3.66,2.17,0.11,5.71,17.12,True,Low,Terminal E,True,False,1.0,Resell
CON-102646,Pallet,Wood,22.88,15,19,None,Safe,75.12,None,False,0.0,13.13,37.98,0.0,10.72,5.75,6.52,0.46,3.66,10.98,False,Low,Facility D,True,False,1.0,Resell
CON-102647,Crate,Metal,32.95,23,37,Medium,Minor Damage,66.98,None,True,16.5,20.65,58.77,15.63,13.24,4.45,9.04,0.66,72.48,217.45,True,Medium,Terminal E,True,True,1.0,Resell
CON-102648,Box,Plastic,4.99,56,175,Medium,Moderate Damage,43.33,None,True,3.53,28.25,1.61,1.02,6.25,1.1,2.05,0.1,5.18,15.55,True,Medium,Facility D,True,False,1.0,Resell
CON-102649,Pallet,Wood,23.69,44,119,Medium,Minor Damage,62.28,None,True,10.66,25.06,15.71,0.0,10.92,3.34,6.72,0.47,3.79,11.37,False,Medium,Facility D,True,False,1.0,Resell
CON-102650,Drum,Plastic,5.96,47,137,High,Moderate Damage,53.62,None,True,57.99,38.66,27.8,1.15,6.49,2.21,2.29,0.12,6.19,18.58,True,Medium,Depot C,False,False,1.0,Resell
CON-102651,Pallet,Plastic,6.06,37,128,High,Moderate Damage,46.86,Organic,True,19.4,28.27,19.81,1.27,6.52,2.23,2.32,0.12,6.31,18.92,True,Medium,Depot C,True,True,1.0,Resell
CON-102652,Pallet,Wood,22.94,49,171,Medium,Moderate Damage,,None,True,10.32,30.56,7.96,0.0,10.73,3.25,6.53,0.46,3.67,11.01,False,Medium,Warehouse A,True,True,1.0,Resell
CON-102653,Tote,Plastic,5.56,58,121,Medium,Minor Damage,73.23,None,True,6.56,22.11,7.5,1.05,6.39,1.17,2.19,0.11,5.79,17.36,True,Medium,Facility D,True,True,1.0,Resell
CON-102654,Tote,Plastic,5.83,13,19,Medium,Moderate Damage,70.07,Organic,True,9.55,12.39,30.01,1.19,6.46,1.2,2.26,0.12,6.07,18.2,True,Medium,Terminal E,False,True,1.0,Resell
CON-102655,Tote,Plastic,6.37,6,6,None,Safe,97.01,None,False,0.0,7.05,36.51,1.36,6.59,3.76,2.39,0.13,6.62,19.87,True,Low,Facility D,True,True,1.0,Resell
CON-102656,Crate,Plastic,5.73,44,111,Critical,Unsafe,71.47,Chemical,True,77.55,27.38,0.0,1.16,16.08,3.69,2.23,0.11,5.96,17.87,True,High,Hub B,True,True,1.0,Recycle
CON-102657,Pallet,Plastic,5.3,26,28,Low,Safe,68.84,None,False,2.04,14.97,32.79,1.05,6.33,3.64,2.13,0.11,5.51,16.54,True,Low,Facility D,True,False,1.0,Resell
CON-102658,Pallet,Plastic,5.55,4,8,None,Safe,74.91,Chemical,False,0.0,12.06,48.78,1.06,15.97,3.67,2.19,0.11,5.77,17.31,True,Medium,Warehouse A,True,True,1.0,Resell
CON-102659,Pallet,Wood,17.83,7,4,None,Safe,87.55,None,False,0.0,9.77,43.66,0.0,9.46,5.14,5.26,0.36,2.85,8.56,False,Low,Facility D,False,True,1.0,Resell
CON-102660,Tote,Plastic,5.67,21,29,None,Safe,71.7,None,False,0.0,13.15,29.48,1.1,6.42,3.68,2.22,0.11,5.9,17.69,True,Low,Terminal E,False,True,1.0,Resell
CON-102661,Box,Cardboard,1.58,33,47,Low,Minor Damage,88.21,Hazardous,False,0.89,8.72,0.0,0.0,32.37,3.19,1.2,0.03,0.63,1.9,False,High,Facility D,True,True,1.0,Dispose
CON-102662,Drum,Metal,27.55,38,21,None,Safe,82.53,None,False,0.0,22.72,70.92,13.32,11.89,6.31,7.69,0.55,60.62,181.86,True,Low,Terminal E,True,True,1.0,Resell
CON-102663,Crate,Plastic,4.97,2,3,None,Safe,83.03,None,False,0.0,14.85,74.61,1.09,6.24,3.6,2.04,0.1,5.17,15.52,True,Low,Hub B,True,True,1.0,Resell
CON-102664,Pallet,Plastic,5.17,14,39,Low,Safe,81.8,None,False,2.85,14.13,41.0,0.93,6.29,3.62,2.09,0.1,5.37,16.12,True,Low,Warehouse A,True,True,1.0,Resell
CON-102665,Tote,Plastic,4.86,16,39,None,Safe,62.49,None,False,0.0,15.53,31.33,1.02,6.21,3.58,2.01,0.1,5.05,15.16,True,Low,Facility D,False,True,1.0,Resell
CON-102666,Pallet,Wood,21.26,50,43,None,Safe,83.76,None,False,0.0,14.24,21.01,0.0,10.31,5.55,6.11,0.43,3.4,10.2,False,Low,Depot C,True,True,1.0,Resell
CON-102667,Tote,Plastic,5.5,49,109,Critical,Unsafe,78.03,Chemical,True,34.1,20.2,0.0,1.14,15.94,3.66,2.18,0.11,5.72,17.17,True,High,Terminal E,True,True,1.0,Recycle
CON-102668,Pallet,Wood,20.07,56,195,Medium,Moderate Damage,56.84,None,True,11.49,33.47,5.34,0.0,10.02,2.91,5.82,0.4,3.21,9.63,False,Medium,Terminal E,True,True,1.0,Resell
CON-102669,Tote,Plastic,5.2,3,9,High,Moderate Damage,83.88,None,True,19.53,9.32,36.01,0.99,6.3,2.12,2.1,0.1,5.41,16.22,True,Medium,Terminal E,True,True,1.0,Resell
CON-102670,Box,Cardboard,1.69,45,123,High,Unsafe,74.03,Chemical,True,6.71,18.45,0.0,0.14,13.56,1.7,1.22,0.03,0.68,2.03,True,High,Hub B,True,False,1.0,Recycle
CON-102671,Crate,Plastic,4.91,59,194,Low,Safe,46.75,None,False,3.61,39.39,7.83,1.0,6.23,3.59,2.03,0.1,5.11,15.33,True,Low,Terminal E,True,True,1.0,Resell
CON-102672,Crate,Metal,30.29,13,15,High,Moderate Damage,81.32,None,True,40.62,16.3,69.09,14.5,12.57,5.14,8.37,0.61,66.65,199.94,True,Medium,Facility D,True,True,1.0,Resell
CON-102673,Crate,Wood,18.66,4,11,None,Safe,69.68,None,False,0.0,17.65,75.21,0.0,9.67,5.24,5.47,0.37,2.99,8.96,False,Low,Facility D,True,True,1.0,Resell
CON-102674,Box,Cardboard,1.75,30,58,Medium,Minor Damage,86.62,None,True,2.7,10.06,7.98,0.13,5.44,0.71,1.24,0.03,0.7,2.1,True,Medium,Terminal E,True,False,1.0,Resell
CON-102675,Box,Plastic,7.06,55,145,High,Moderate Damage,64.99,Hazardous,True,6.47,22.0,0.0,0.0,40.58,2.35,2.56,0.14,7.34,22.01,False,High,Terminal E,True,False,1.0,Dispose
CON-102676,Drum,Metal,29.75,50,66,Low,Minor Damage,74.65,None,False,5.86,28.4,48.1,14.04,12.44,6.57,8.24,0.59,65.44,196.33,True,Low,Facility D,True,True,1.0,Resell
